TimeL,ChargeL,ChannelIDL,TimeR,ChargeR,ChannelIDR,DOI,NCD,delta_t
1144432237364745.0,19.257633,79.0,1144432237364867.0,26.515503,72.0,2.0,-0.1585617817402766,-122.0
837135101235413.0,17.982193,79.0,837135101235606.0,26.871994,72.0,2.0,-0.1981933370010697,-193.0
1510663964965588.0,19.00024,79.0,1510663964965804.0,25.951164,72.0,2.0,-0.1546319665565951,-216.0
18808718780550.0,18.800114,79.0,18808718781023.0,26.525944,72.0,2.0,-0.1704500753187051,-473.0
664339430910287.0,19.15469,79.0,664339430910381.0,26.586494,72.0,2.0,-0.1624751121440144,-94.0
13518167113651.0,17.557819,79.0,13518167113630.0,24.555626,72.0,2.0,-0.1661656271530387,21.0
274111667090535.0,19.080498,79.0,274111667090592.0,27.522369,72.0,2.0,-0.1811448853565168,-57.0
1344902268953150.0,18.792599,79.0,1344902268953559.0,27.632515,72.0,2.0,-0.1904123703390368,-409.0
688989838126092.0,17.622318,79.0,688989838126342.0,26.536598,72.0,2.0,-0.2018681799163729,-250.0
697204380118031.0,18.124958,79.0,697204380118150.0,27.622524,72.0,2.0,-0.2076084974469196,-119.0
1629993090606245.0,17.012913,79.0,1629993090606645.0,26.41473,72.0,2.0,-0.2164938355047267,-400.0
674960109226072.0,17.879917,79.0,674960109226496.0,26.977333,72.0,2.0,-0.2028081525282981,-424.0
1419089704437822.0,17.862873,79.0,1419089704437934.0,25.583893,72.0,2.0,-0.1777121915127123,-112.0
1321298910423811.0,19.939785,79.0,1321298910424084.0,27.777306,72.0,2.0,-0.1642497653513706,-273.0
1018480479695806.0,19.348335,79.0,1018480479696312.0,26.532898,72.0,2.0,-0.1565904516994999,-506.0
628288216328120.0,19.372837,79.0,628288216328432.0,26.472168,72.0,2.0,-0.1548550600005387,-312.0
1365694863553813.0,18.48962,79.0,1365694863553969.0,27.512962,72.0,2.0,-0.1961485987895201,-156.0
1112889298440085.0,18.132072,79.0,1112889298440522.0,26.371597,72.0,2.0,-0.1851426002651601,-437.0
724830890806485.0,17.914822,79.0,724830890806836.0,26.566055,72.0,2.0,-0.1944933100127499,-351.0
1301394194300714.0,18.467964,79.0,1301394194300888.0,25.725937,72.0,2.0,-0.1642301954742578,-174.0
1580633188167174.0,19.554691,79.0,1580633188167434.0,28.022095,72.0,2.0,-0.1779734343551496,-260.0
553506890115745.0,18.478798,79.0,553506890115566.0,26.792442,72.0,2.0,-0.1836407396837373,179.0
408829347970432.0,19.201397,79.0,408829347970875.0,26.615387,72.0,2.0,-0.161818210549217,-443.0
803480893250009.0,19.765903,79.0,803480893250458.0,26.631981,72.0,2.0,-0.147982567480879,-449.0
1384844187274303.0,18.409706,79.0,1384844187274470.0,28.155254,72.0,2.0,-0.2092893025141651,-167.0
1346727767071008.0,18.648991,79.0,1346727767071164.0,28.009609,72.0,2.0,-0.2006193499161998,-156.0
1681573137671103.0,18.121284,79.0,1681573137671426.0,26.795837,72.0,2.0,-0.1931235307801673,-323.0
228099550334233.0,18.794964,79.0,228099550334501.0,25.717285,72.0,2.0,-0.1555149684753066,-268.0
368728268267930.0,18.270657,79.0,368728268268237.0,25.956009,72.0,2.0,-0.1737719049407884,-307.0
271126762041004.0,18.248318,79.0,271126762041355.0,27.781807,72.0,2.0,-0.2071141236309916,-351.0
1465372186596309.0,19.787441,79.0,1465372186596598.0,27.556473,72.0,2.0,-0.1640977972374654,-289.0
1640873453227651.0,20.644997,79.0,1640873453227983.0,26.899216,72.0,2.0,-0.1315453260315824,-332.0
1585625366048380.0,19.224964,79.0,1585625366048616.0,27.127747,72.0,2.0,-0.1704923580413667,-236.0
874680103468483.0,19.227123,79.0,874680103468731.0,27.390793,72.0,2.0,-0.1751187247409343,-248.0
1182364351662487.0,19.457569,79.0,1182364351662831.0,27.374748,72.0,2.0,-0.1690537540562001,-344.0
307591479432231.0,18.135735,79.0,307591479432579.0,24.679382,72.0,2.0,-0.1528349671448988,-348.0
1399136322774948.0,18.250072,79.0,1399136322775099.0,25.326385,72.0,2.0,-0.1623884429154026,-151.0
1057634790460402.0,18.770405,79.0,1057634790460741.0,25.990879,72.0,2.0,-0.1613106987726267,-339.0
1449678455870859.0,19.270657,79.0,1449678455870962.0,27.216423,72.0,2.0,-0.1709241793633844,-103.0
667796468726945.0,18.68655,79.0,667796468727202.0,26.877136,72.0,2.0,-0.1797612686559204,-257.0
981623628109264.0,20.083454,79.0,981623628109497.0,28.163685,72.0,2.0,-0.1674758579985437,-233.0
120554818591160.0,17.607006,79.0,120554818591271.0,26.691788,72.0,2.0,-0.2050796687602827,-111.0
870071974332098.0,19.082912,79.0,870071974331964.0,26.659149,72.0,2.0,-0.1656295504481094,134.0
513264299994303.0,18.83445,79.0,513264299994783.0,25.535149,72.0,2.0,-0.1510200486598943,-480.0
1110997519694566.0,18.789867,79.0,1110997519694917.0,28.114349,72.0,2.0,-0.1987983766747108,-351.0
837893238963452.0,19.862514,79.0,837893238963432.0,26.472168,72.0,2.0,-0.1426502506265177,20.0
1426361175955352.0,18.824471,79.0,1426361175955482.0,27.503433,72.0,2.0,-0.1873376788209542,-130.0
1666522925717590.0,19.343536,79.0,1666522925717972.0,24.042511,72.0,2.0,-0.1083061335364339,-382.0
300289118984284.0,18.762058,79.0,300289118984649.0,25.719971,72.0,2.0,-0.1564207648891196,-365.0
434270563119677.0,15.849728,79.0,434270563120169.0,23.835701,72.0,2.0,-0.2012318677467238,-492.0
108740023572065.0,17.884674,79.0,108740023572229.0,25.924545,72.0,2.0,-0.1835200714260621,-164.0
1730450038648573.0,19.729038,79.0,1730450038648828.0,28.700371,72.0,2.0,-0.1852455601925681,-255.0
1023877073421430.0,17.944935,79.0,1023877073421606.0,26.621513,72.0,2.0,-0.1946885693021799,-176.0
1183601385496163.0,18.101215,79.0,1183601385496342.0,27.504417,72.0,2.0,-0.2061851045063908,-179.0
1545068856903059.0,19.355618,79.0,1545068856903425.0,27.252155,72.0,2.0,-0.1694253231108038,-366.0
1541761319688323.0,19.856632,79.0,1541761319688757.0,26.674614,72.0,2.0,-0.1465248104467264,-434.0
153728856649897.0,17.848995,79.0,153728856650169.0,25.510902,72.0,2.0,-0.1767049169881561,-272.0
1022078194800760.0,18.844006,79.0,1022078194801023.0,26.044872,72.0,2.0,-0.1604153705958077,-263.0
53311772397201.0,18.130653,79.0,53311772397400.0,25.720078,72.0,2.0,-0.1730740817068705,-199.0
1508807593554845.0,18.084419,79.0,1508807593554924.0,26.772148,72.0,2.0,-0.193677973617553,-79.0
890573406654055.0,17.835995,79.0,890573406654501.0,24.761131,72.0,2.0,-0.1625728458769729,-446.0
453224046279626.0,18.436497,79.0,453224046279860.0,27.136208,72.0,2.0,-0.1908974022937633,-234.0
1192094784398219.0,18.18573,79.0,1192094784398519.0,26.252579,72.0,2.0,-0.1815291621470115,-300.0
1140002710812800.0,19.822723,79.0,1140002710813180.0,26.184319,72.0,2.0,-0.1382743972107574,-380.0
1138400612449044.0,16.779026,79.0,1138400612449238.0,24.605499,72.0,2.0,-0.1891159316193673,-194.0
1347530671122087.0,19.530895,79.0,1347530671122240.0,26.53434,72.0,2.0,-0.1520331981373806,-153.0
907776104575892.0,19.333714,79.0,907776104576302.0,26.460892,72.0,2.0,-0.1556335695955109,-410.0
596345397589768.0,18.003391,79.0,596345397589790.0,27.191368,72.0,2.0,-0.2032974000370264,-22.0
1494991787785264.0,19.023132,79.0,1494991787785482.0,25.813538,72.0,2.0,-0.1514475985839269,-218.0
238718249681885.0,20.203522,79.0,238718249682515.0,25.502319,72.0,2.0,-0.1159326003868958,-630.0
1121906087654482.0,21.00808,79.0,1121906087654695.0,27.471806,72.0,2.0,-0.133327995036952,-213.0
1729598164396884.0,19.746906,79.0,1729598164397183.0,27.004364,72.0,2.0,-0.1552355262220684,-299.0
1366753519463483.0,18.364147,79.0,1366753519463489.0,26.485542,72.0,2.0,-0.1810802969001635,-6.0
1718803385128212.0,19.385319,79.0,1718803385128661.0,24.562538,72.0,2.0,-0.1178036735670638,-449.0
872479925278211.0,17.301838,79.0,872479925278364.0,25.190948,72.0,2.0,-0.185657631391832,-153.0
729991237805287.0,18.939014,79.0,729991237805637.0,26.878082,72.0,2.0,-0.1732774159235233,-350.0
1375075807485469.0,19.468555,79.0,1375075807485733.0,26.343918,72.0,2.0,-0.1500762248743917,-264.0
1723999789225707.0,19.235729,79.0,1723999789225771.0,27.931622,72.0,2.0,-0.1843625477292545,-64.0
727795395169513.0,18.875366,79.0,727795395169958.0,27.710411,72.0,2.0,-0.1896511246340272,-445.0
1059913294326759.0,20.099003,79.0,1059913294326907.0,28.341026,72.0,2.0,-0.1701490104392794,-148.0
1591922113044150.0,19.230583,79.0,1591922113044642.0,27.193108,72.0,2.0,-0.1715185679656535,-492.0
183305925906466.0,17.553833,79.0,183305925906721.0,25.926056,72.0,2.0,-0.1925539184334163,-255.0
1092657413864684.0,17.959957,79.0,1092657413864756.0,26.494308,72.0,2.0,-0.1919804770138478,-72.0
33991025319436.0,17.715389,79.0,33991025319581.0,26.484631,72.0,2.0,-0.1983990504981672,-145.0
923566077570378.0,17.017696,79.0,923566077570458.0,26.153526,72.0,2.0,-0.2116185175392996,-80.0
982153374519845.0,18.084419,79.0,982153374520203.0,25.858803,72.0,2.0,-0.1769188431380839,-358.0
1116506039061458.0,18.311047,79.0,1116506039061477.0,26.619694,72.0,2.0,-0.1849212101799078,-19.0
258607225782699.0,17.410603,79.0,258607225782811.0,25.870831,72.0,2.0,-0.1954701408460727,-112.0
1094473731465504.0,19.075615,79.0,1094473731465542.0,27.3988,72.0,2.0,-0.1790917647914449,-38.0
829485905182506.0,18.976131,79.0,829485905182758.0,27.095222,72.0,2.0,-0.1762286208525285,-252.0
1608544578425890.0,20.347012,79.0,1608544578426328.0,28.258621,72.0,2.0,-0.1627714425609888,-438.0
1048938177605894.0,19.151421,79.0,1048938177606107.0,28.484196,72.0,2.0,-0.1959201032286409,-213.0
1185780813982628.0,18.434971,79.0,1185780813982816.0,26.137787,72.0,2.0,-0.1728144352207238,-188.0
575619062634124.0,18.799828,79.0,575619062634225.0,26.839493,72.0,2.0,-0.1761565427320884,-101.0
579979270976184.0,18.279919,79.0,579979270976244.0,26.068565,72.0,2.0,-0.1756237259429206,-60.0
118166079507235.0,19.141331,79.0,118166079507343.0,26.66568,72.0,2.0,-0.1642619510799339,-108.0
745598582930527.0,19.414875,79.0,745598582930862.0,26.441422,72.0,2.0,-0.1532297080158915,-335.0
48727166568834.0,19.093937,79.0,48727166569054.0,27.566231,72.0,2.0,-0.1815744426809607,-220.0
1647484522626281.0,19.630718,79.0,1647484522626637.0,27.247749,72.0,2.0,-0.1624846435358049,-356.0
146973663684176.0,17.28146,79.0,146973663684520.0,24.901016,72.0,2.0,-0.1806332089183195,-344.0
