TimeL,ChargeL,ChannelIDL,TimeR,ChargeR,ChannelIDR,DOI,NCD,delta_t
1266358475609738.0,18.8531,79.0,1266358475610045.0,26.03672,72.0,5.0,-0.1600278192249378,-307.0
1215051627296245.0,20.221378,79.0,1215051627296541.0,26.81881,72.0,5.0,-0.1402509700854086,-296.0
1075008925440646.0,19.872417,79.0,1075008925440882.0,26.263737,72.0,5.0,-0.1385317033578481,-236.0
241326418484738.0,18.425106,79.0,241326418484951.0,25.353077,72.0,5.0,-0.1582516798378772,-213.0
498605418855413.0,17.982193,79.0,498605418855411.0,26.594872,72.0,5.0,-0.193208749835818,2.0
860877763707720.0,18.663944,79.0,860877763708087.0,26.939728,72.0,5.0,-0.181471877966318,-367.0
984096053154748.0,19.752407,79.0,984096053154874.0,27.208298,72.0,5.0,-0.1587687195070857,-126.0
627860350161041.0,18.508801,79.0,627860350161214.0,25.721443,72.0,5.0,-0.1630703642512124,-173.0
498457906834253.0,19.401119,79.0,498457906834168.0,26.586548,72.0,5.0,-0.1562468694052255,85.0
1190426704301373.0,20.078548,79.0,1190426704301695.0,25.57811,72.0,5.0,-0.120454764779323,-322.0
1665568923484044.0,18.068523,79.0,1665568923484360.0,25.693199,72.0,5.0,-0.1742316264428534,-316.0
7696663033062.0,17.910458,79.0,7696663033290.0,25.010429,72.0,5.0,-0.1654199504311269,-228.0
684594975592231.0,19.209518,79.0,684594975592339.0,26.284935,72.0,5.0,-0.1555226304182622,-108.0
1345982792045642.0,19.248753,79.0,1345982792046003.0,24.313606,72.0,5.0,-0.1162667292650519,-361.0
465389027529505.0,16.198612,79.0,465389027529494.0,25.375336,72.0,5.0,-0.2207325606892085,11.0
726513552779093.0,19.648346,79.0,726513552779306.0,26.886391,72.0,5.0,-0.155540687809195,-213.0
530780241934375.0,16.854992,79.0,530780241934585.0,25.737816,72.0,5.0,-0.2085522044003297,-210.0
513557048590737.0,19.244518,79.0,513557048591046.0,26.166946,72.0,5.0,-0.1524378954177738,-309.0
879997585671496.0,19.051399,79.0,879997585671651.0,26.358681,72.0,5.0,-0.1609176200526403,-155.0
678138436035852.0,18.003239,79.0,678138436035835.0,26.438179,72.0,5.0,-0.1897990743679691,17.0
881485161155381.0,16.671673,79.0,881485161155401.0,25.922657,72.0,5.0,-0.217188156263991,-20.0
603502661479845.0,19.797508,79.0,603502661480199.0,26.963036,72.0,5.0,-0.1532387647158253,-354.0
438937588324806.0,17.765125,79.0,438937588324867.0,24.356232,72.0,5.0,-0.1564789804848879,-61.0
802063557325157.0,18.931591,79.0,802063557325226.0,28.421768,72.0,5.0,-0.2004119074213932,-69.0
1099296921807830.0,20.678116,79.0,1099296921808070.0,26.677109,72.0,5.0,-0.1266806989091489,-240.0
177870982062548.0,18.311901,79.0,177870982062713.0,24.1064,72.0,5.0,-0.1366037503482282,-165.0
1106061204556485.0,19.84026,79.0,1106061204556695.0,26.055717,72.0,5.0,-0.1354248761280319,-210.0
1174803618721248.0,18.701473,79.0,1174803618721637.0,27.731361,72.0,5.0,-0.1944720410561199,-389.0
776412079585108.0,20.193859,79.0,776412079585482.0,24.855301,72.0,5.0,-0.1034745597920139,-374.0
647281784401766.0,19.511814,79.0,647281784402057.0,26.474586,72.0,5.0,-0.1514093732059912,-291.0
1563729664088834.0,20.176502,79.0,1563729664089111.0,26.811981,72.0,5.0,-0.141215007941414,-277.0
937103770607296.0,18.936413,79.0,937103770607690.0,26.378464,72.0,5.0,-0.1642297517435609,-394.0
637422036016603.0,18.797871,79.0,637422036017282.0,27.725037,72.0,5.0,-0.1918875320519517,-679.0
855705918875259.0,18.346767,79.0,855705918875119.0,26.351887,72.0,5.0,-0.1790908513710502,140.0
1755311103400737.0,20.320469,79.0,1755311103401033.0,27.680672,72.0,5.0,-0.1533339176249998,-296.0
758139700639656.0,17.163982,79.0,758139700639585.0,23.58165,72.0,5.0,-0.1575056683376514,71.0
1149022160462669.0,18.904675,79.0,1149022160462888.0,23.554504,72.0,5.0,-0.1095129276993321,-219.0
479939964873483.0,17.502407,79.0,479939964873734.0,25.350185,72.0,5.0,-0.1831342664173032,-251.0
305285558487940.0,18.316875,79.0,305285558487895.0,26.609776,72.0,5.0,-0.1845875625138406,45.0
1580386460816823.0,19.951321,79.0,1580386460817343.0,27.633057,72.0,5.0,-0.1614339899535936,-520.0
1760491462710290.0,20.504292,79.0,1760491462710855.0,25.052998,72.0,5.0,-0.0998458424546323,-565.0
798924763383494.0,18.454041,79.0,798924763383742.0,25.566254,72.0,5.0,-0.1615666819134219,-248.0
1623820512241793.0,19.090977,79.0,1623820512242282.0,24.120117,72.0,5.0,-0.1163853893632038,-489.0
841757249763010.0,19.214676,79.0,841757249763166.0,26.354706,72.0,5.0,-0.1566848108670861,-156.0
1085015782352689.0,18.871143,79.0,1085015782352747.0,26.394264,72.0,5.0,-0.1662002287972358,-58.0
896946749025438.0,18.604717,79.0,896946749025798.0,24.322941,72.0,5.0,-0.1332060556390008,-360.0
883290581569265.0,20.454838,79.0,883290581569531.0,28.142586,72.0,5.0,-0.1581925000798396,-266.0
1175719012776725.0,19.037685,79.0,1175719012777007.0,26.359535,72.0,5.0,-0.1612841050619399,-282.0
702843104798722.0,19.121525,79.0,702843104799016.0,26.85326,72.0,5.0,-0.1681733802561556,-294.0
48344005537670.0,16.262539,79.0,48344005537705.0,24.684601,72.0,5.0,-0.205681324751863,-35.0
371826051024585.0,20.323208,79.0,371826051024894.0,27.488319,72.0,5.0,-0.1498615804510908,-309.0
244181773332879.0,18.518406,79.0,244181773333227.0,25.529179,72.0,5.0,-0.1591636181643102,-348.0
802667551304784.0,18.503723,79.0,802667551305176.0,26.359592,72.0,5.0,-0.1751067436724191,-392.0
1377497717079322.0,18.955967,79.0,1377497717079604.0,26.599632,72.0,5.0,-0.1677876082805979,-282.0
1332272648111016.0,18.963943,79.0,1332272648111130.0,26.769768,72.0,5.0,-0.1706798951871629,-114.0
1747697517443420.0,19.272045,79.0,1747697517443573.0,26.465408,72.0,5.0,-0.1572751110561404,-153.0
1796928802172057.0,19.100445,79.0,1796928802172061.0,27.333298,72.0,5.0,-0.1773032382937554,-4.0
857722702915070.0,18.924664,79.0,857722702915553.0,27.103889,72.0,5.0,-0.17769893830901,-483.0
1058781663009176.0,18.35371,79.0,1058781663009494.0,25.618561,72.0,5.0,-0.1652143688462213,-318.0
1109929918648994.0,17.814198,79.0,1109929918649477.0,24.964615,72.0,5.0,-0.1671485601996483,-483.0
974824269487088.0,21.035877,79.0,974824269487259.0,25.690475,72.0,5.0,-0.0996139822770671,-171.0
467927034090890.0,17.985744,79.0,467927034091244.0,24.631424,72.0,5.0,-0.1559390337715542,-354.0
760658980143593.0,19.908047,79.0,760658980143912.0,25.811577,72.0,5.0,-0.1291246402201383,-319.0
1137272320268460.0,18.228523,79.0,1137272320268815.0,27.409653,72.0,5.0,-0.2011721502629728,-355.0
235935404987338.0,18.482899,79.0,235935404987656.0,25.531052,72.0,5.0,-0.1601345218928425,-318.0
393057972083333.0,19.251507,79.0,393057972083223.0,27.804688,72.0,5.0,-0.181765248975188,110.0
1704772916747991.0,20.651821,79.0,1704772916748181.0,25.972527,72.0,5.0,-0.1141186145916721,-190.0
1305237849467682.0,21.932899,79.0,1305237849468143.0,24.080761,72.0,5.0,-0.0466787906026167,-461.0
1725917354410806.0,21.917572,79.0,1725917354411130.0,28.599922,72.0,5.0,-0.1322779392026057,-324.0
927055099312097.0,20.864277,79.0,927055099312529.0,25.573658,72.0,5.0,-0.1014123690039188,-432.0
1246046046864814.0,17.22406,79.0,1246046046865008.0,24.622108,72.0,5.0,-0.1767915284381594,-194.0
1760164217182940.0,19.602818,79.0,1760164217183070.0,26.914757,72.0,5.0,-0.1571865902296068,-130.0
1683695099688874.0,17.221493,79.0,1683695099688872.0,25.971146,72.0,5.0,-0.2025727809777958,2.0
905295784401522.0,17.742214,79.0,905295784401862.0,26.671944,72.0,5.0,-0.2010559335606452,-340.0
963028405196702.0,19.006359,79.0,963028405196893.0,25.616623,72.0,5.0,-0.1481358641607591,-191.0
974893148660438.0,19.459583,79.0,974893148660600.0,26.444775,72.0,5.0,-0.1521683845355162,-162.0
141581867553460.0,16.738129,79.0,141581867553368.0,25.317768,72.0,5.0,-0.2040056118646096,92.0
938176099602909.0,18.315113,79.0,938176099602946.0,26.673668,72.0,5.0,-0.1857919866732996,-37.0
201769413688292.0,18.562191,79.0,201769413688590.0,25.717758,72.0,5.0,-0.161598356854476,-298.0
1719890098033734.0,21.722275,79.0,1719890098034131.0,25.9119,72.0,5.0,-0.0879541841545487,-397.0
476414717563471.0,18.812199,79.0,476414717563700.0,25.939659,72.0,5.0,-0.1592662364990521,-229.0
1022943605516465.0,18.165714,79.0,1022943605516645.0,25.934315,72.0,5.0,-0.1761586369931865,-180.0
522531229996184.0,18.711697,79.0,522531229996580.0,26.513412,72.0,5.0,-0.1725084841697119,-396.0
932784539267262.0,19.640488,79.0,932784539267555.0,26.059429,72.0,5.0,-0.1404584826707672,-293.0
1781018435550325.0,19.680351,79.0,1781018435550653.0,25.708305,72.0,5.0,-0.1328075015043406,-328.0
924551603194295.0,19.388287,79.0,924551603194719.0,24.461349,72.0,5.0,-0.1156922260426517,-424.0
1044535051915466.0,19.18684,79.0,1044535051915569.0,26.173759,72.0,5.0,-0.1540305717744159,-103.0
1168241582489717.0,18.672169,79.0,1168241582489790.0,26.952934,72.0,5.0,-0.1814958094450767,-73.0
1404493106474656.0,20.372555,79.0,1404493106474894.0,25.796753,72.0,5.0,-0.1174849317646259,-238.0
1545595820428723.0,19.916889,79.0,1545595820429081.0,26.117737,72.0,5.0,-0.1346996497810148,-358.0
1551168748577659.0,19.294605,79.0,1551168748577952.0,27.341427,72.0,5.0,-0.1725451685083327,-293.0
376073225808001.0,19.400776,79.0,376073225808181.0,25.497383,72.0,5.0,-0.1357874606840783,-180.0
541280965693359.0,19.686054,79.0,541280965693506.0,26.181526,72.0,5.0,-0.1416135754273498,-147.0
328878444732205.0,18.271481,79.0,328878444732400.0,25.720078,72.0,5.0,-0.1693187777227899,-195.0
1587956048845134.0,21.71027,79.0,1587956048845649.0,26.08773,72.0,5.0,-0.0915824929913385,-515.0
1266240778469508.0,19.273212,79.0,1266240778469803.0,25.680809,72.0,5.0,-0.1425366820912416,-295.0
615008157115198.0,18.553013,79.0,615008157115516.0,25.466732,72.0,5.0,-0.1570594968235277,-318.0
1083527231875409.0,20.470554,79.0,1083527231875579.0,27.83374,72.0,5.0,-0.1524333633775912,-170.0
1165907336122731.0,19.289936,79.0,1165907336123096.0,28.335037,72.0,5.0,-0.1899234882505865,-365.0
395037734445801.0,19.107655,79.0,395037734445882.0,26.019077,72.0,5.0,-0.1531558279026276,-81.0
1468761227204565.0,19.498882,79.0,1468761227204951.0,27.983528,72.0,5.0,-0.1786902981546219,-386.0
66242690067869.0,18.693699,79.0,66242690068079.0,26.330154,72.0,5.0,-0.1696090958719148,-210.0
1679183326776401.0,21.528446,79.0,1679183326776580.0,28.688622,72.0,5.0,-0.1425845093146417,-179.0
571287323723752.0,18.913105,79.0,571287323724097.0,26.014687,72.0,5.0,-0.1580665704648917,-345.0
459393832681123.0,17.201313,79.0,459393832681305.0,25.381359,72.0,5.0,-0.1920979970444316,-182.0
228013410225550.0,17.945553,79.0,228013410225495.0,24.45063,72.0,5.0,-0.1534354401668659,55.0
274959917166702.0,18.357464,79.0,274959917167625.0,26.240997,72.0,5.0,-0.1767669292444867,-923.0
1656293772888241.0,21.1619,79.0,1656293772888673.0,26.895813,72.0,5.0,-0.1193130642733665,-432.0
1193984327518123.0,19.432888,79.0,1193984327518379.0,27.457657,72.0,5.0,-0.1711383179700727,-256.0
1047689741950131.0,19.786068,79.0,1047689741950370.0,27.585541,72.0,5.0,-0.1646444603559908,-239.0
756575278428792.0,19.593231,79.0,756575278428967.0,28.025703,72.0,5.0,-0.1770823345184501,-175.0
544981899043162.0,17.962761,79.0,544981899043379.0,25.533699,72.0,5.0,-0.1740587165024463,-217.0
995160734370497.0,20.27026,79.0,995160734370694.0,26.889839,72.0,5.0,-0.1403639759110768,-197.0
343367263593933.0,19.099773,79.0,343367263594013.0,25.762985,72.0,5.0,-0.1485243506429097,-80.0
1682737437676706.0,19.52623,79.0,1682737437677202.0,24.482063,72.0,5.0,-0.1126113435029165,-496.0
1021105923535714.0,21.042717,79.0,1021105923535966.0,26.276424,72.0,5.0,-0.1106044380645033,-252.0
1174191154098582.0,18.473526,79.0,1174191154098715.0,28.22374,72.0,5.0,-0.2087962494420979,-133.0
192855646507419.0,17.039555,79.0,192855646507868.0,24.924244,72.0,5.0,-0.1878926405114084,-449.0
142598772598089.0,18.988781,79.0,142598772598452.0,25.812664,72.0,5.0,-0.1523139041609038,-363.0
804292759423551.0,21.466515,79.0,804292759424134.0,25.887627,72.0,5.0,-0.0933627305505819,-583.0
1688599360000707.0,19.669445,79.0,1688599360000989.0,27.12014,72.0,5.0,-0.1592383219470743,-282.0
1413818476383993.0,16.594341,79.0,1413818476384249.0,23.992661,72.0,5.0,-0.1822829880364161,-256.0
1532717804415550.0,18.160809,79.0,1532717804415804.0,26.43029,72.0,5.0,-0.1854513834700508,-254.0
1506974102997186.0,19.964382,79.0,1506974102997449.0,26.791,72.0,5.0,-0.1460071056632582,-263.0
294347965479081.0,17.190701,79.0,294347965479558.0,24.294441,72.0,5.0,-0.1712357643611295,-477.0
1008783917290648.0,20.14716,79.0,1008783917290794.0,26.9412,72.0,5.0,-0.1442827909062876,-146.0
1659585386977861.0,20.252594,79.0,1659585386978030.0,27.17038,72.0,5.0,-0.1458741495208631,-169.0
691978407885320.0,18.788425,79.0,691978407885516.0,25.466732,72.0,5.0,-0.150904605309614,-196.0
1292701718266160.0,17.822475,79.0,1292701718266355.0,23.362434,72.0,5.0,-0.1345142950297644,-195.0
1433436344913201.0,18.33427,79.0,1433436344913334.0,27.102043,72.0,5.0,-0.1929684083301389,-133.0
660142525496946.0,19.574112,79.0,660142525497246.0,26.237556,72.0,5.0,-0.145452988090283,-300.0
584321721032879.0,17.660259,79.0,584321721032862.0,24.739731,72.0,5.0,-0.1669687186246977,17.0
1613318145283845.0,20.593853,79.0,1613318145284016.0,28.309063,72.0,5.0,-0.1577658477461752,-171.0
1321809662638031.0,20.481014,79.0,1321809662638406.0,27.220528,72.0,5.0,-0.1412850343496234,-375.0
563505794581454.0,19.199963,79.0,563505794581991.0,25.706406,72.0,5.0,-0.1448890913447043,-537.0
1269152056883032.0,18.485477,79.0,1269152056883149.0,27.865364,72.0,5.0,-0.20236713720038,-117.0
727028364684023.0,18.964352,79.0,727028364684282.0,26.366234,72.0,5.0,-0.1632867044780757,-259.0
1116537199222502.0,19.970512,79.0,1116537199222851.0,25.808929,72.0,5.0,-0.1275336018192096,-349.0
670648400066485.0,18.77705,79.0,670648400066561.0,25.67458,72.0,5.0,-0.1551693379972793,-76.0
1001200584443052.0,20.224743,79.0,1001200584443284.0,26.499546,72.0,5.0,-0.1342942425512349,-232.0
906546163941283.0,19.869972,79.0,906546163941739.0,25.657166,72.0,5.0,-0.1271152603530667,-456.0
382373584935920.0,19.28159,79.0,382373584936023.0,26.772282,72.0,5.0,-0.1626506453138185,-103.0
374426548987743.0,18.307899,79.0,374426548988041.0,25.227333,72.0,5.0,-0.1589387188748644,-298.0
844684941512819.0,19.092892,79.0,844684941513196.0,25.520046,72.0,5.0,-0.1440648002155787,-377.0
992875232619616.0,19.473072,79.0,992875232619732.0,27.423058,72.0,5.0,-0.1695232847571857,-116.0
1209399268342327.0,18.30106,79.0,1209399268342099.0,25.299057,72.0,5.0,-0.1605040876381135,228.0
845611770524799.0,18.649555,79.0,845611770525028.0,26.204811,72.0,5.0,-0.1684397010538506,-229.0
1399576814913570.0,18.812763,79.0,1399576814913658.0,25.308815,72.0,5.0,-0.1472307268792607,-88.0
23775847246072.0,18.084133,79.0,23775847246439.0,26.346352,72.0,5.0,-0.1859583346884464,-367.0
346672715367952.0,18.987862,79.0,346672715368067.0,25.47332,72.0,5.0,-0.145867871888786,-115.0
335450961580642.0,17.961483,79.0,335450961580835.0,26.196671,72.0,5.0,-0.1864930313889479,-193.0
169751412073905.0,18.71719,79.0,169751412074215.0,25.442013,72.0,5.0,-0.1522858779856149,-310.0
1003372376307262.0,17.286552,79.0,1003372376307449.0,24.87175,72.0,5.0,-0.1799218099438634,-187.0
996967963052460.0,18.51038,79.0,996967963052643.0,25.358196,72.0,5.0,-0.1560984336487238,-183.0
1470965644570821.0,19.713535,79.0,1470965644570862.0,26.199821,72.0,5.0,-0.1412723130062633,-41.0
1503848715456404.0,19.658115,79.0,1503848715456695.0,27.019363,72.0,5.0,-0.1577044929462556,-291.0
762416873170623.0,19.955032,79.0,762416873170862.0,25.721596,72.0,5.0,-0.1262475855266724,-239.0
1760036512449717.0,19.317341,79.0,1760036512449810.0,27.230743,72.0,5.0,-0.170004892145507,-93.0
1529172590025408.0,19.02528,79.0,1529172590025835.0,26.196671,72.0,5.0,-0.1585820788669644,-427.0
1726950714301103.0,19.840187,79.0,1726950714301363.0,27.325504,72.0,5.0,-0.1587025831976043,-260.0
1753857505704375.0,18.78149,79.0,1753857505704450.0,26.640572,72.0,5.0,-0.1730234527882067,-75.0
1374219810651220.0,18.119244,79.0,1374219810651470.0,26.973671,72.0,5.0,-0.196359605494566,-250.0
1780543720662006.0,19.132412,79.0,1780543720662034.0,25.404778,72.0,5.0,-0.1408343454088594,-28.0
1215261647534013.0,19.775936,79.0,1215261647534366.0,27.351463,72.0,5.0,-0.1607457054865259,-353.0
1883716019917.0,18.459873,79.0,1883716020142.0,25.504311,72.0,5.0,-0.1602312919079767,-225.0
1449960892861245.0,19.796207,79.0,1449960892861664.0,27.598694,72.0,5.0,-0.1646271399533042,-419.0
1631823476885882.0,19.941082,79.0,1631823476885966.0,27.72578,72.0,5.0,-0.1633146734097998,-84.0
458619466947983.0,19.427216,79.0,458619466948475.0,25.690895,72.0,5.0,-0.1388284850844043,-492.0
658090093759543.0,16.961708,79.0,658090093759642.0,25.024696,72.0,5.0,-0.1920380702286387,-99.0
299531519541283.0,18.584702,79.0,299531519541598.0,26.831268,72.0,5.0,-0.1815785504526271,-315.0
656963127154333.0,19.051117,79.0,656963127154390.0,26.657898,72.0,5.0,-0.1664175217952082,-57.0
807840707766823.0,18.236897,79.0,807840707767267.0,26.293427,72.0,5.0,-0.1809223305898246,-444.0
576628857323883.0,19.179207,79.0,576628857323933.0,26.114361,72.0,5.0,-0.1531156476787167,-50.0
537097986547838.0,18.255283,79.0,537097986548079.0,25.85424,72.0,5.0,-0.172274748924399,-241.0
1123921585164233.0,18.997845,79.0,1123921585164507.0,27.861435,72.0,5.0,-0.1891533544689546,-274.0
1743117514075801.0,18.243336,79.0,1743117514075946.0,25.737679,72.0,5.0,-0.1703995007845999,-145.0
124162474605740.0,16.094692,79.0,124162474605946.0,24.062096,72.0,5.0,-0.1984074025044035,-206.0
1752223374200080.0,19.59763,79.0,1752223374200394.0,27.482567,72.0,5.0,-0.1674788446615888,-314.0
407074845877430.0,18.940243,79.0,407074845877670.0,27.045048,72.0,5.0,-0.1762477701837312,-240.0
1736464386353333.0,18.614483,79.0,1736464386353395.0,27.245975,72.0,5.0,-0.1882120758584661,-62.0
536653734289204.0,19.155003,79.0,536653734289474.0,25.954231,72.0,5.0,-0.1507280748770861,-270.0
267101126925157.0,18.717098,79.0,267101126925595.0,23.54715,72.0,5.0,-0.1142822179161924,-438.0
578208049833933.0,18.234196,79.0,578208049834238.0,25.801109,72.0,5.0,-0.1718374154556213,-305.0
7450464736847.0,17.77293,79.0,7450464737105.0,25.969009,72.0,5.0,-0.1873734724013949,-258.0
805203143935039.0,18.483234,79.0,805203143935213.0,27.035324,72.0,5.0,-0.1878813911460024,-174.0
789346447223994.0,19.759159,79.0,789346447224443.0,27.157372,72.0,5.0,-0.1576888325353807,-449.0
1537589387217598.0,19.711132,79.0,1537589387217952.0,23.753468,72.0,5.0,-0.0930029495267413,-354.0
1753094165302577.0,18.890362,79.0,1753094165302542.0,25.74865,72.0,5.0,-0.1536388843014715,35.0
622192522575085.0,18.350494,79.0,622192522575297.0,26.326721,72.0,5.0,-0.1785300851899564,-212.0
601780447898822.0,20.447159,79.0,601780447899211.0,27.248436,72.0,5.0,-0.1425975920837134,-389.0
1052991429863410.0,19.443478,79.0,1052991429863742.0,26.536972,72.0,5.0,-0.1542719568860243,-332.0
1378684555942930.0,19.141117,79.0,1378684555943166.0,28.760963,72.0,5.0,-0.2008231375339025,-236.0
1605956588553895.0,16.972309,79.0,1605956588553933.0,24.427052,72.0,5.0,-0.1800690353650627,-38.0
912035378377651.0,19.789864,79.0,912035378377824.0,27.725609,72.0,5.0,-0.1670139114473299,-173.0
1586352558666878.0,20.571461,79.0,1586352558667273.0,27.447716,72.0,5.0,-0.1431981018750071,-395.0
748461570512247.0,18.684528,79.0,748461570512533.0,25.604012,72.0,5.0,-0.1562364440101209,-286.0
832030065530134.0,19.334614,79.0,832030065530260.0,27.320061,72.0,5.0,-0.1711607036165186,-126.0
887992610938302.0,21.39291,79.0,887992610938849.0,23.692493,72.0,5.0,-0.0510050448035254,-547.0
1625566592286163.0,20.029186,79.0,1625566592286245.0,27.654137,72.0,5.0,-0.1599081297249354,-82.0
1080144722286248.0,18.271877,79.0,1080144722286446.0,27.339878,72.0,5.0,-0.1988084212063315,-198.0
1788902864462699.0,19.558132,79.0,1788902864462721.0,27.593002,72.0,5.0,-0.1704067181077765,-22.0
1753410485092004.0,20.654663,79.0,1753410485092273.0,27.205811,72.0,5.0,-0.1368801320271086,-269.0
753749050129543.0,19.735619,79.0,753749050129745.0,26.627281,72.0,5.0,-0.1486460510451244,-202.0
1782062895450085.0,20.055305,79.0,1782062895450260.0,24.911736,72.0,5.0,-0.1079997903353258,-175.0
1413164668063532.0,18.392879,79.0,1413164668063661.0,25.761475,72.0,5.0,-0.1668826589558982,-129.0
23332171267861.0,17.473686,79.0,23332171268277.0,24.221146,72.0,5.0,-0.1618296483362734,-416.0
226787500940234.0,18.163353,79.0,226787500940401.0,26.382088,72.0,5.0,-0.1845022703894658,-167.0
668116341809932.0,19.173752,79.0,668116341810099.0,25.326385,72.0,5.0,-0.1382609900729069,-167.0
1196740606708481.0,19.06506,79.0,1196740606708933.0,23.474216,72.0,5.0,-0.1036490606939337,-452.0
1644637942060402.0,19.194157,79.0,1644637942060367.0,26.750137,72.0,5.0,-0.1644595953525806,35.0
1516213148563742.0,21.225201,79.0,1516213148563933.0,27.803364,72.0,5.0,-0.1341700088509627,-191.0
568337212337235.0,19.3568,79.0,568337212337621.0,24.667503,72.0,5.0,-0.1206311659266928,-386.0
878599046035618.0,19.066898,79.0,878599046035875.0,25.171761,72.0,5.0,-0.1379983737752991,-257.0
1110916272713460.0,20.590157,79.0,1110916272713715.0,26.767143,72.0,5.0,-0.1304336607027849,-255.0
1290704050247411.0,19.453453,79.0,1290704050247732.0,26.36409,72.0,5.0,-0.1508294977755573,-321.0
30591903410317.0,17.656033,79.0,30591903411100.0,25.695915,72.0,5.0,-0.1854560722392451,-783.0
1542418690761515.0,21.776623,79.0,1542418690761766.0,26.141602,72.0,5.0,-0.0910922514346054,-251.0
1387714738617502.0,18.685051,79.0,1387714738617591.0,25.857941,72.0,5.0,-0.1610329633896169,-89.0
679898556444748.0,20.389271,79.0,679898556445142.0,25.024696,72.0,5.0,-0.1020704709632611,-394.0
1273618582328502.0,17.749226,79.0,1273618582328969.0,23.906906,72.0,5.0,-0.1478216940545511,-467.0
123966537895198.0,17.908939,79.0,123966537895203.0,24.659668,72.0,5.0,-0.158584681899504,-5.0
1169840446033712.0,19.072788,79.0,1169840446033959.0,27.567127,72.0,5.0,-0.1821259537029602,-247.0
711771966141912.0,19.261196,79.0,711771966142132.0,24.539635,72.0,10.0,-0.120510019547346,-220.0
46008299870977.0,22.960629,79.0,46008299871907.0,20.962555,72.0,10.0,0.0454901903286429,-930.0
1749216815210648.0,22.286404,79.0,1749216815210848.0,26.848755,72.0,10.0,-0.0928530830642066,-200.0
117974131988994.0,22.564327,79.0,117974131989622.0,24.276642,72.0,10.0,-0.0365559260740314,-628.0
999959388517808.0,21.250263,79.0,999959388518123.0,23.551064,72.0,10.0,-0.0513556439968842,-315.0
527090618309768.0,17.789242,79.0,527090618310058.0,25.488106,72.0,10.0,-0.1778959283734298,-290.0
688707795793231.0,23.052586,79.0,688707795793967.0,21.800362,72.0,10.0,0.0279184324740483,-736.0
1786501004841733.0,22.247059,79.0,1786501004842316.0,21.905914,72.0,10.0,0.0077264332800421,-583.0
521544015100341.0,20.683163,79.0,521544015100569.0,25.214188,72.0,10.0,-0.0987208390305575,-228.0
103726618324559.0,22.243206,79.0,103726618325233.0,24.903343,72.0,10.0,-0.0564227299011853,-674.0
241446225978181.0,19.811886,79.0,241446225978631.0,25.546944,72.0,10.0,-0.1264375205445113,-450.0
1510875308479436.0,22.437778,79.0,1510875308479779.0,24.12093,72.0,10.0,-0.0361511749853539,-343.0
1778829912635443.0,22.697601,79.0,1778829912635680.0,25.853775,72.0,10.0,-0.065006890844865,-237.0
399924226453403.0,21.007584,79.0,399924226453849.0,23.93552,72.0,10.0,-0.0651476141923797,-446.0
821557229590234.0,22.447998,79.0,821557229590566.0,23.915924,72.0,10.0,-0.0316609539632993,-332.0
1401394013469745.0,22.280254,79.0,1401394013470176.0,23.012012,72.0,10.0,-0.0161563565841461,-431.0
233267738358162.0,22.034782,79.0,233267738358475.0,22.374023,72.0,10.0,-0.0076390481572292,-313.0
333214329030381.0,20.52351,79.0,333214329031164.0,22.024723,72.0,10.0,-0.03528261678928,-783.0
488246209271374.0,21.388824,79.0,488246209271900.0,23.354813,72.0,10.0,-0.0439389627624594,-526.0
165225521743483.0,20.950077,79.0,165225521743856.0,22.253532,72.0,10.0,-0.0301700489882685,-373.0
699453917918935.0,20.660419,79.0,699453917919299.0,22.83659,72.0,10.0,-0.0500303595587457,-364.0
109928879966458.0,20.245586,79.0,109928879967099.0,24.108261,72.0,10.0,-0.0870877107909038,-641.0
396677336284677.0,19.699955,79.0,396677336284833.0,25.685265,72.0,10.0,-0.1318779549818201,-156.0
313420522292712.0,22.369858,79.0,313420522293433.0,23.877647,72.0,10.0,-0.0326026020214495,-721.0
1493576247484264.0,23.304905,79.0,1493576247484958.0,24.105057,72.0,10.0,-0.0168772968010393,-694.0
1482125897206073.0,20.902245,79.0,1482125897206721.0,23.436073,72.0,10.0,-0.0571475895860551,-648.0
1504433629916644.0,21.849651,79.0,1504433629917091.0,25.175705,72.0,10.0,-0.0707289488675003,-447.0
1609131013588722.0,17.828724,79.0,1609131013588856.0,24.630852,72.0,10.0,-0.1602024476174703,-134.0
1243524931704206.0,20.28838,79.0,1243524931704837.0,21.526264,72.0,10.0,-0.0296040784180776,-631.0
138163569984748.0,21.479061,79.0,138163569985424.0,22.704201,72.0,10.0,-0.0277286000295768,-676.0
632627125560863.0,20.003822,79.0,632627125561504.0,22.092251,72.0,10.0,-0.0496110171606743,-641.0
232786565912578.0,21.550663,79.0,232786565912900.0,22.586914,72.0,10.0,-0.023477750035984,-322.0
481115175290680.0,20.306263,79.0,481115175291279.0,22.520351,72.0,10.0,-0.0516988805138785,-599.0
1790699542526763.0,20.821808,79.0,1790699542527091.0,24.702332,72.0,10.0,-0.0852410171834107,-328.0
1316573030563933.0,22.342205,79.0,1316573030564333.0,23.532333,72.0,10.0,-0.0259431059556393,-400.0
1661412079951367.0,17.894505,79.0,1661412079951470.0,25.773361,72.0,10.0,-0.180426861253078,-103.0
66638485402460.0,23.253407,79.0,66638485403070.0,21.216042,72.0,10.0,0.0458149369019615,-610.0
