ChannelID,energyCutLower,energyCutUpper,DOI
98,16.977865127906828,22.421168519139396,20
98,16.51481385234346,20.80178453783734,25
98,17.208368065069067,20.804071766642892,28
99,12.22337119421994,20.391212771988695,2
99,12.815217653026389,20.38319270022819,5
99,14.437623148447006,19.860487622540266,10
99,14.572912348484515,18.351241450070958,15
99,8.334569370480477,23.55152755832154,20
99,15.94960018348262,17.81485892607161,25
99,13.24453906496623,19.691316048786828,28
100,13.554683523024732,20.01745863000971,2
100,14.419585291304752,19.923713542329846,5
100,14.172574155930652,20.544385077886375,10
100,14.405986659364524,19.618846215281295,15
100,15.60140487801698,21.13228977735699,20
100,14.499976589820115,19.07485317206111,25
100,15.18351444763747,18.500462333775268,28
101,3.512410452870144,26.196947108585654,2
101,15.286343003281814,20.489216788900123,5
101,11.136703430981726,21.611570173497647,10
101,15.588580118592086,19.53330407397122,15
101,17.403984677942677,20.60129775789917,20
101,15.696874008961162,19.023415714812018,25
101,3.9037098741695893,24.426115375121967,28
102,12.594377155348305,34.470117126157504,2
102,22.91045668432443,28.767172626506046,5
102,-0.5214828481797369,36.03888507532313,10
102,4.55896687177094,32.473496638699494,15
102,6.687726142261091,33.59402937168172,20
102,17.859948576889533,21.454946551476997,25
102,6.069591414418991,27.030686460900075,28
103,3.008043572331319,20.153232364328666,2
103,-7.1032957976232325,32.93480573524103,5
103,-1.9583525137002251,30.03306182548102,10
103,11.62322222598887,19.751951596350615,15
103,12.144847434008192,19.79338455164298,20
103,9.644565831733003,16.626471985596915,25
103,11.600745041769569,14.45618816017213,28
104,-1.550415102869577,30.877042620326918,2
104,18.226297504672534,24.43938185001642,5
104,19.13642808418955,24.01404297912998,10
104,18.87899705963295,23.83434582929747,15
104,19.232432892765665,26.41414570484124,20
104,3.2714043104357593,29.526321799743496,25
104,19.74234149721754,24.647966000174502,28
105,5.7125221515693365,25.201230436828382,2
105,16.018711843715472,21.292217009850773,5
105,16.48482550908841,21.111835375368187,10
105,16.059617916207348,20.86051044359782,15
105,14.836932494903088,22.504931435197285,20
105,16.301222018784358,20.23110053848857,25
105,16.09274350717839,21.10157762153839,28
106,14.652894423392546,20.634507540166716,2
106,13.141662813676938,21.397859034551665,5
106,16.2842510550442,20.308739251468204,10
106,15.280035866921775,19.97900883197251,15
106,17.363530837042603,21.48247070638957,20
106,15.053189857600938,19.44173751825681,25
106,14.802717360674329,19.91442102555711,28
107,13.499057856812666,20.076595949886613,2
107,14.719190599815894,20.63829440864257,5
107,15.923097514401492,20.274885265407363,10
107,13.8454598671264,20.302293919029765,15
107,16.16044548084109,20.84965109419177,20
107,14.711509709813127,19.59610265693054,25
107,14.047669725811097,19.65445382373759,28
108,5.459472817945542,26.970097434951075,2
108,16.050155137109222,22.75753659176427,5
108,16.899282572383797,21.50211660509718,10
108,5.020296404102869,26.723747681922635,15
108,3.6343661604456248,28.118613575915333,20
108,16.83211896442219,21.269718068437275,25
108,16.88495340158248,21.165886734748632,28
109,13.777662141084047,22.030497491236996,2
109,15.060129766970258,22.402285968720026,5
109,6.712829474132068,23.798145715723514,10
109,16.692589617433267,21.083321960100196,15
109,17.67257638216071,22.69199163062373,20
109,16.076850121330963,20.842450537103417,25
109,16.222653002283764,20.949021815159796,28
110,9.417274372703172,38.23238452782665,2
110,0.16664526669234192,39.005851028380526,5
110,23.48083827909661,28.763659767633115,10
110,21.10682481678392,26.922393811466833,15
110,20.276905037583088,26.52140837651312,20
110,15.541818502508423,25.384955537445745,25
110,8.458346596381222,28.947095210491472,28
111,-6.098468310843446,32.18375263591062,2
111,-13.678007597487493,41.195194521328325,5
111,-0.38910861507763883,33.137805171580105,10
111,-4.212493173476535,27.961055909792012,15
111,6.694131344336398,24.729239815889592,20
111,14.259984908381853,17.300656714688273,25
111,14.694884549760879,16.81859215009941,28
112,12.779091696898732,22.990636910856807,2
112,15.530393750045292,21.119460503910297,5
112,16.44522310031797,21.203072220156418,10
112,15.660649409027299,20.709783009018757,15
112,14.597205173526415,22.23743821659399,20
112,-0.7086217209688002,26.73957924737425,25
112,-3.5892047361427384,27.19598142798141,28
113,12.613289984213669,20.63234966372784,2
113,11.718552667512732,21.15966115228172,5
113,15.50140692186704,19.522940115022312,10
113,14.37572990542972,19.130694288303438,15
113,15.840961442983946,21.482004793621414,20
113,15.028291357157686,18.882813305025184,25
113,14.38047845353258,19.668071047819552,28
114,2.365181234424158,26.449409695187562,2
114,14.988161398015528,21.45592048750398,5
114,15.859357571898808,21.41817280876209,10
114,15.595481332039496,19.820918125417123,15
114,16.316321950772952,22.87737527743105,20
114,14.073465619807221,21.016840027179157,25
114,14.7483925921109,21.09115406377425,28
115,5.535448114106641,26.492609249495743,2
115,14.106474730897597,21.837490374492802,5
115,4.458088583176496,27.44934323374293,10
115,5.265809159209967,24.093990756616286,15
115,17.58094316338091,22.404922794326403,20
115,15.450016267911963,20.25312649088255,25
115,15.472706688129007,20.43527342965457,28
116,14.992134841884571,21.113165430760176,2
116,5.753012303379306,24.360893347827044,5
116,3.042854393829993,26.925984609094918,10
116,14.341598920878658,20.344659890570437,15
116,15.463539149692496,21.591754473912452,20
116,15.745280173075937,19.89361255432463,25
116,13.909548616964013,21.070115754810477,28
117,4.109687184524322,25.934961820736742,2
117,16.782186237587,19.911373984955617,5
117,2.5287790951827063,27.36750496101183,10
117,6.445908024130695,23.657889308530567,15
117,16.32730905698433,21.260577096645118,20
117,14.88278278384735,19.991936185163052,25
117,3.9468685397824643,24.187445496702377,28
118,25.39535201212174,28.721597803746604,2
118,1.1539998662111302,38.72538071187729,5
118,6.140666008908832,36.957130691337916,10
118,22.168624303555823,26.436265383601693,15
118,-1.421186262685218,38.75581761352689,20
118,18.158912580706858,23.994569051029185,25
118,18.844894169339966,23.146574392043703,28
119,3.894327347387165,22.42344548966735,2
119,-0.3436526863676068,24.732115669520766,5
119,-5.303848556924507,32.00457603268627,10
119,8.378717105066439,28.35458138144843,15
119,16.797563725521588,21.83713620956254,20
119,13.434240953791583,20.01633283605887,25
119,-3.7260976346356554,25.042046376800855,28
120,19.61655918432821,24.65728652090926,2
120,-5.550498331920531,32.41700624752705,5
120,20.220226056074573,24.65505421192804,10
120,19.421095522149216,24.486661862568603,15
120,20.285095403248782,25.559071839015054,20
120,19.761072174363346,23.913179058950707,25
120,-2.3987652128545225,30.983741666647347,28
121,16.069176675911486,21.492087588505164,2
121,16.016954701877964,21.53570434780596,5
121,16.380272573933066,21.398008537408234,10
121,16.37282850905634,20.168239762836755,15
121,18.01200137014305,22.270128052489444,20
121,15.860441857975081,19.9775090047656,25
121,16.883937566695504,20.223782867477237,28
122,13.852855520881677,21.230067609313476,2
122,-5.174439715483613,28.945636460902435,5
122,-2.4250204607159933,26.131158490661214,10
122,2.6658118115144003,24.10569403018937,15
122,-5.089535171925274,28.656841124866165,20
122,3.0114212975473134,23.854285203723215,25
122,15.035396366457425,20.091518962740146,28
123,-4.6464976834028295,28.83132848887268,2
123,8.364081678084295,24.60938972338758,5
123,-2.3899971224403576,29.02672301584422,10
123,17.93483001412733,20.606235404084593,15
123,4.3988825693502225,27.698035601373,20
123,15.519147970347074,21.92462859661173,25
123,18.37299885044178,20.482807118029417,28
124,-4.016134769085957,26.64442489975758,2
124,4.9357118257165205,24.833842247817987,5
124,-1.276894740852164,26.776243341526186,10
124,-3.4675382828268333,25.962028214527432,15
124,16.339454383160188,21.827819567596947,20
124,-3.2574408456776034,23.955974412390482,25
124,-1.3343087311099282,26.673587474275493,28
125,-5.732245893796822,25.311621168699443,2
125,6.251841988049264,24.625114184296688,5
125,-3.1258965710064484,27.276067846491436,10
125,-6.796227430500508,27.209349597107824,15
125,-3.109410657974953,27.67553229417087,20
125,-3.4543450880890934,24.87105485728815,25
125,3.0915617257124577,12.395290533294455,28
126,-2.3128517450529262,26.42424429604646,2
126,-5.5935511937511055,26.74806635008737,5
126,2.2531554813817767,23.605980500576628,10
126,-2.045099853513614,25.361294604043536,15
126,-3.3260892834092157,28.765839062281387,20
126,1.658593091826285,18.035559100907058,25
126,7.829945177559747,24.02906319741212,28
127,-5.071477831113976,24.372713460507917,2
127,-6.57181261307521,24.188758712933726,5
127,-6.188315147685717,26.57380958534311,10
127,-1.2626388862170899,22.506640618352222,15
127,-3.3005092029002068,23.880373413311013,20
127,16.553401020844436,18.18049359450364,25
127,-3.5842910122954077,24.618740887374372,28
